position_id,fen,piece_placement,side_to_move,castling_rights,en_passant,halfmove_clock,fullmove_number,ply_number,total_pieces,white_pieces,black_pieces,phase
board_001223,rn2kbnr/1p2pppp/p1qp4/2p2bN1/1P4PP/2N2P2/P1PPP3/R1BQKB1R b KQkq - 4 8,rn2kbnr/1p2pppp/p1qp4/2p2bN1/1P4PP/2N2P2/P1PPP3/R1BQKB1R,black,KQkq,-,4,8,15,32,16,16,dense
board_001224,r1bqk1nr/2ppb1pp/n7/pp2p3/3P1p1N/1P1K4/P1P1PPPP/RNBQ1BR1 w kq - 4 8,r1bqk1nr/2ppb1pp/n7/pp2p3/3P1p1N/1P1K4/P1P1PPPP/RNBQ1BR1,white,kq,-,4,8,14,32,16,16,dense
board_001225,rnbqk2r/p1pp1ppp/8/Pp2p3/1b2P1n1/5N2/1PPP1PPP/RNBQKB1R b KQkq - 2 6,rnbqk2r/p1pp1ppp/8/Pp2p3/1b2P1n1/5N2/1PPP1PPP/RNBQKB1R,black,KQkq,-,2,6,11,32,16,16,dense
board_001226,1rbqkb2/ppp1pppr/2n2n2/4P2p/3p4/1PP2N2/P2PBPPP/RNBQK2R w KQ - 1 8,1rbqkb2/ppp1pppr/2n2n2/4P2p/3p4/1PP2N2/P2PBPPP/RNBQK2R,white,KQ,-,1,8,14,32,16,16,dense
board_001227,r1b1kb1r/p2qp2p/n4p2/1ppp2p1/P1P2Pn1/3PPK1N/1P4PP/RNBQ1BR1 b kq - 1 11,r1b1kb1r/p2qp2p/n4p2/1ppp2p1/P1P2Pn1/3PPK1N/1P4PP/RNBQ1BR1,black,kq,-,1,11,21,32,16,16,dense
board_001228,rnbk1bnr/pp1ppppp/8/q1p5/P7/6P1/1PPPPP1P/RNBQKBNR w KQ - 1 4,rnbk1bnr/pp1ppppp/8/q1p5/P7/6P1/1PPPPP1P/RNBQKBNR,white,KQ,-,1,4,6,32,16,16,dense
board_001229,rnbqk2r/ppppppbp/5np1/6N1/8/N1P5/PP1PPPPP/R1BQKB1R b KQkq - 4 4,rnbqk2r/ppppppbp/5np1/6N1/8/N1P5/PP1PPPPP/R1BQKB1R,black,KQkq,-,4,4,7,32,16,16,dense
board_001230,r1b2kr1/pp1pqn1p/n2b4/2pNppp1/1P6/3BP2P/PBPP1PP1/R2QK1NR b - - 8 12,r1b2kr1/pp1pqn1p/n2b4/2pNppp1/1P6/3BP2P/PBPP1PP1/R2QK1NR,black,-,-,8,12,23,32,16,16,dense
board_001231,rnbq2nr/1pp2kp1/p3p1N1/3p1p1p/P2P1b2/N2Q1PPK/1PP1P2P/R1B2B1R w - - 1 13,rnbq2nr/1pp2kp1/p3p1N1/3p1p1p/P2P1b2/N2Q1PPK/1PP1P2P/R1B2B1R,white,-,-,1,13,24,32,16,16,dense
board_001232,1rbqkbnr/ppppp2p/2n3p1/1N3p2/PP6/5N2/2PPPPPP/R1BQKB1R b KQk - 3 5,1rbqkbnr/ppppp2p/2n3p1/1N3p2/PP6/5N2/2PPPPPP/R1BQKB1R,black,KQk,-,3,5,9,32,16,16,dense
board_001233,r1bqkbnr/p1pppppp/8/1p6/P2n1P2/4R3/1PPPP1PP/1NBQKBNR b Kkq - 1 4,r1bqkbnr/p1pppppp/8/1p6/P2n1P2/4R3/1PPPP1PP/1NBQKBNR,black,Kkq,-,1,4,7,32,16,16,dense
board_001234,rnbqkb1r/p2ppp2/1p4p1/3N2np/2p3P1/P1PP3B/1P2PP1P/R1BQK1NR b KQkq - 2 9,rnbqkb1r/p2ppp2/1p4p1/3N2np/2p3P1/P1PP3B/1P2PP1P/R1BQK1NR,black,KQkq,-,2,9,17,32,16,16,dense
board_001235,r1bqkbnr/pp1pppp1/n6p/2p5/2N5/1P6/P1PPPPPP/R1BQKBNR w KQkq - 0 4,r1bqkbnr/pp1pppp1/n6p/2p5/2N5/1P6/P1PPPPPP/R1BQKBNR,white,KQkq,-,0,4,6,32,16,16,dense
board_001236,1rbqkb1r/3ppp2/1pp2np1/4n2p/p2P4/N1K1P1P1/PPPQBP1P/R1B3NR b k - 1 11,1rbqkb1r/3ppp2/1pp2np1/4n2p/p2P4/N1K1P1P1/PPPQBP1P/R1B3NR,black,k,-,1,11,21,32,16,16,dense
board_001237,rnbq2nr/1p1p4/p1p1pkp1/2b2p1p/P1P3P1/1P1P1B2/Q2BPP1P/RN2K1NR b KQ - 3 10,rnbq2nr/1p1p4/p1p1pkp1/2b2p1p/P1P3P1/1P1P1B2/Q2BPP1P/RN2K1NR,black,KQ,-,3,10,19,32,16,16,dense
board_001238,rnbqkbnr/1pppppp1/p7/7p/4P3/1P6/P1PPNPPP/RNBQKB1R w KQkq - 0 4,rnbqkbnr/1pppppp1/p7/7p/4P3/1P6/P1PPNPPP/RNBQKB1R,white,KQkq,-,0,4,6,32,16,16,dense
board_001239,rnb2r2/pq1pppkp/8/1ppnb1p1/2PPNP2/1P6/PN1QP1PP/R1B1KB1R w KQ - 1 13,rnb2r2/pq1pppkp/8/1ppnb1p1/2PPNP2/1P6/PN1QP1PP/R1B1KB1R,white,KQ,-,1,13,24,32,16,16,dense
board_001240,r1bqkbnr/1ppppp1p/p1n3p1/8/P4P2/2N1P2P/1PPPK1P1/R1BQ1BNR b kq - 0 6,r1bqkbnr/1ppppp1p/p1n3p1/8/P4P2/2N1P2P/1PPPK1P1/R1BQ1BNR,black,kq,-,0,6,11,32,16,16,dense
board_001241,rnbqkb1r/pp1pn1p1/2p1p3/2P2p1p/6P1/7N/PPQPPP1P/RNB1KB1R w KQkq - 0 6,rnbqkb1r/pp1pn1p1/2p1p3/2P2p1p/6P1/7N/PPQPPP1P/RNB1KB1R,white,KQkq,-,0,6,10,32,16,16,dense
board_001242,rnbq1bkr/1p1pp1pp/p4n2/2p2p2/4P2P/3P1Q1N/PPPN1PP1/R1B1KB1R w KQ - 2 10,rnbq1bkr/1p1pp1pp/p4n2/2p2p2/4P2P/3P1Q1N/PPPN1PP1/R1B1KB1R,white,KQ,-,2,10,18,32,16,16,dense
board_001243,rn1qkb1r/2p1pp1p/p5pn/1p1p2B1/1QP1P1bP/N2P2P1/PP3P2/R3KBNR b KQkq - 2 11,rn1qkb1r/2p1pp1p/p5pn/1p1p2B1/1QP1P1bP/N2P2P1/PP3P2/R3KBNR,black,KQkq,-,2,11,21,32,16,16,dense
board_001244,rn1qkbnr/pppbpp1p/6p1/3p4/PP6/3P4/2P1PPPP/RNBQKBNR w KQkq - 1 4,rn1qkbnr/pppbpp1p/6p1/3p4/PP6/3P4/2P1PPPP/RNBQKBNR,white,KQkq,-,1,4,6,32,16,16,dense
board_001245,rnbqkb1r/ppp3pp/3ppn2/5p2/1PP1N3/7P/P2PPPP1/R1BQKBNR b KQkq - 0 5,rnbqkb1r/ppp3pp/3ppn2/5p2/1PP1N3/7P/P2PPPP1/R1BQKBNR,black,KQkq,-,0,5,9,32,16,16,dense
board_001246,1r1qkbnr/1bp1p1pp/pp1p1p2/4n1B1/3P2P1/P2B1P2/1PP1P2P/RN1QK1NR b KQk - 4 9,1r1qkbnr/1bp1p1pp/pp1p1p2/4n1B1/3P2P1/P2B1P2/1PP1P2P/RN1QK1NR,black,KQk,-,4,9,17,32,16,16,dense
board_001247,rnb1kb1r/2qpp3/pp5p/2p1Pppn/2PN3P/PP3P2/RB1PK1P1/1N1Q1B1R w - - 1 13,rnb1kb1r/2qpp3/pp5p/2p1Pppn/2PN3P/PP3P2/RB1PK1P1/1N1Q1B1R,white,-,-,1,13,24,32,16,16,dense
board_001248,1rbqkbr1/p2ppppp/npp5/7n/PP1P2N1/5P2/2P1P1PP/RNBQKB1R w KQ - 3 10,1rbqkbr1/p2ppppp/npp5/7n/PP1P2N1/5P2/2P1P1PP/RNBQKB1R,white,KQ,-,3,10,18,32,16,16,dense
board_001249,rnbqk2r/1pppppbp/p4n2/6p1/P7/2N5/1PPPPPPP/1RBQKBNR b Kkq - 5 5,rnbqk2r/1pppppbp/p4n2/6p1/P7/2N5/1PPPPPPP/1RBQKBNR,black,Kkq,-,5,5,9,32,16,16,dense
board_001250,r1bk1br1/pp1ppppp/2n4n/2p4P/5PN1/2q5/PPPPP1P1/RNBQKBR1 w Q - 3 9,r1bk1br1/pp1ppppp/2n4n/2p4P/5PN1/2q5/PPPPP1P1/RNBQKBR1,white,Q,-,3,9,16,32,16,16,dense
board_001251,rnbqkbr1/2p1pppp/5n2/pp1p4/3P4/2P1P2P/PP3PP1/RNBQKBNR b KQq - 0 6,rnbqkbr1/2p1pppp/5n2/pp1p4/3P4/2P1P2P/PP3PP1/RNBQKBNR,black,KQq,-,0,6,11,32,16,16,dense
board_001252,rn1qkbnr/ppp1p1pp/3pb3/5p2/5PP1/2P5/PP1PP2P/RNBQKBNR w KQkq - 0 4,rn1qkbnr/ppp1p1pp/3pb3/5p2/5PP1/2P5/PP1PP2P/RNBQKBNR,white,KQkq,-,0,4,6,32,16,16,dense
board_001253,1nbq1bn1/rppppkpr/7p/p2P1p2/P7/NP3P1P/2P1P1P1/R1BQKBNR w KQ - 1 8,1nbq1bn1/rppppkpr/7p/p2P1p2/P7/NP3P1P/2P1P1P1/R1BQKBNR,white,KQ,-,1,8,14,32,16,16,dense
board_001254,1nbqkbnr/1pppp1pp/r7/p4p2/1P5P/4P3/P1PP1PP1/RNBQKBNR w KQk - 1 4,1nbqkbnr/1pppp1pp/r7/p4p2/1P5P/4P3/P1PP1PP1/RNBQKBNR,white,KQk,-,1,4,6,32,16,16,dense
board_001255,rnbq1bnr/1p1pp1pp/p1p2pk1/8/PP6/2B4P/2PPPPP1/RN1QKBNR w KQ - 0 6,rnbq1bnr/1p1pp1pp/p1p2pk1/8/PP6/2B4P/2PPPPP1/RN1QKBNR,white,KQ,-,0,6,10,32,16,16,dense
board_001256,r1bqk2r/pp1pp1bp/n5pn/8/2p1PpPP/1PP2Q1R/P4P2/RNBK1BN1 w kq - 2 11,r1bqk2r/pp1pp1bp/n5pn/8/2p1PpPP/1PP2Q1R/P4P2/RNBK1BN1,white,kq,-,2,11,20,31,15,16,dense
board_001257,rnbqk1rb/2pppp1p/5np1/pp5Q/2B1P3/1P6/P1PP1PPP/RNBK2NR w q - 0 8,rnbqk1rb/2pppp1p/5np1/pp5Q/2B1P3/1P6/P1PP1PPP/RNBK2NR,white,q,-,0,8,14,32,16,16,dense
board_001258,r1bqkbnr/pp1pp3/n4p2/2p3pp/4PNQ1/2N5/PPPP1PPP/R1B1KB1R w KQkq - 0 6,r1bqkbnr/pp1pp3/n4p2/2p3pp/4PNQ1/2N5/PPPP1PPP/R1B1KB1R,white,KQkq,-,0,6,10,32,16,16,dense
board_001259,rnbqkBnr/1ppp2pp/5p2/p3p3/8/1P3NP1/P1PPPP1P/RN1QKB1R w KQkq - 0 6,rnbqkBnr/1ppp2pp/5p2/p3p3/8/1P3NP1/P1PPPP1P/RN1QKB1R,white,KQkq,-,0,6,10,31,16,15,dense
board_001260,rn1qkb1r/1pp1p1p1/p1bp3n/1B3p1p/3NP2P/P6R/1PPP1PP1/RNBQK3 w Qkq - 2 8,rn1qkb1r/1pp1p1p1/p1bp3n/1B3p1p/3NP2P/P6R/1PPP1PP1/RNBQK3,white,Qkq,-,2,8,14,32,16,16,dense
board_001261,rnbqk2r/1pppn1pp/p7/5p2/P2bp1PP/1PPP1P2/3NP3/R1BQKBNR w KQkq - 0 9,rnbqk2r/1pppn1pp/p7/5p2/P2bp1PP/1PPP1P2/3NP3/R1BQKBNR,white,KQkq,-,0,9,16,32,16,16,dense
board_001262,r1bqkbnr/ppppppp1/7p/8/1n1P4/NP3P2/P1P1P1PP/R1BQKBNR b KQkq - 0 4,r1bqkbnr/ppppppp1/7p/8/1n1P4/NP3P2/P1P1P1PP/R1BQKBNR,black,KQkq,-,0,4,7,32,16,16,dense
board_001263,r2qkb1r/p1pppp1p/b1n4n/1p4p1/5P1P/BP2P3/P1PP2P1/RN1QKBNR b KQkq - 0 6,r2qkb1r/p1pppp1p/b1n4n/1p4p1/5P1P/BP2P3/P1PP2P1/RN1QKBNR,black,KQkq,-,0,6,11,32,16,16,dense
board_001264,r1b1k2r/1ppq1p1p/7b/2npp1p1/p5n1/3BPPPP/PPPP3R/RNBK1QN1 w kq - 1 12,r1b1k2r/1ppq1p1p/7b/2npp1p1/p5n1/3BPPPP/PPPP3R/RNBK1QN1,white,kq,-,1,12,22,32,16,16,dense
board_001265,r1bqkb1r/2nppp2/Bp3n2/p1pQ2pp/PP2P1P1/5N2/R1P2P1P/1NB1K1R1 w kq - 2 11,r1bqkb1r/2nppp2/Bp3n2/p1pQ2pp/PP2P1P1/5N2/R1P2P1P/1NB1K1R1,white,kq,-,2,11,20,31,15,16,dense
board_001266,1nbqkbnr/1p1p1pp1/r7/p1p1p2p/1P5P/N5P1/PBPPPP2/RQ2KBNR b KQk - 0 9,1nbqkbnr/1p1p1pp1/r7/p1p1p2p/1P5P/N5P1/PBPPPP2/RQ2KBNR,black,KQk,-,0,9,17,32,16,16,dense
board_001267,rnb1kbnr/ppqppppp/8/2p5/1P3P2/8/P1PPP1PP/RNBQKBNR b KQkq - 1 4,rnb1kbnr/ppqppppp/8/2p5/1P3P2/8/P1PPP1PP/RNBQKBNR,black,KQkq,-,1,4,7,32,16,16,dense
board_001268,r2qkbr1/ppp1ppp1/5n2/3p1P1p/PP1P2b1/2N1Bn1P/2P1PKP1/R2Q1BNR b q - 2 11,r2qkbr1/ppp1ppp1/5n2/3p1P1p/PP1P2b1/2N1Bn1P/2P1PKP1/R2Q1BNR,black,q,-,2,11,21,32,16,16,dense
board_001269,r1bqkb1r/2ppp1pp/Bpn4n/P4p2/2P2P2/P3P1PN/1B1P3P/RN1QKR2 b Q - 2 12,r1bqkb1r/2ppp1pp/Bpn4n/P4p2/2P2P2/P3P1PN/1B1P3P/RN1QKR2,black,Q,-,2,12,23,31,16,15,dense
board_001270,rn1qkb1r/pppbpppp/3p1n2/8/8/2P1P2P/PP1P1PP1/RNBQKBNR w KQkq - 1 4,rn1qkb1r/pppbpppp/3p1n2/8/8/2P1P2P/PP1P1PP1/RNBQKBNR,white,KQkq,-,1,4,6,32,16,16,dense
board_001271,r1q1k1nr/p2n1p1p/7b/2pPp1p1/Pp2PP1P/2N5/1PPKb1P1/R1B2BNR w kq - 1 13,r1q1k1nr/p2n1p1p/7b/2pPp1p1/Pp2PP1P/2N5/1PPKb1P1/R1B2BNR,white,kq,-,1,13,24,30,15,15,dense
board_001272,r1bqkb1r/pp1pp1pp/n4p1n/2p5/2B1P1PP/1P6/P1PP1P2/RNBQK1NR b KQkq - 0 5,r1bqkb1r/pp1pp1pp/n4p1n/2p5/2B1P1PP/1P6/P1PP1P2/RNBQK1NR,black,KQkq,-,0,5,9,32,16,16,dense
board_001273,rn1k1bnr/pp1qpppp/8/2ppP3/2B3b1/P1NP2P1/1PPBNP1P/R2Q1K1R b - - 0 10,rn1k1bnr/pp1qpppp/8/2ppP3/2B3b1/P1NP2P1/1PPBNP1P/R2Q1K1R,black,-,-,0,10,19,32,16,16,dense
board_001274,rnbqk1r1/pppp1p1p/7b/4p1p1/PP4n1/2P2P2/3PPNPP/RNBQKB1R b KQq - 0 7,rnbqk1r1/pppp1p1p/7b/4p1p1/PP4n1/2P2P2/3PPNPP/RNBQKB1R,black,KQq,-,0,7,13,32,16,16,dense
board_001275,rnbqk2r/ppppbpp1/5n1p/4p3/1P5P/5PP1/P1PPP3/RNBQKBNR b KQkq - 0 5,rnbqk2r/ppppbpp1/5n1p/4p3/1P5P/5PP1/P1PPP3/RNBQKBNR,black,KQkq,-,0,5,9,32,16,16,dense
board_001276,rnbq1br1/p1pp1kpp/5p2/1pn1pP2/1P4P1/4P2N/P1PP2BP/RNBQK1R1 b Q - 1 11,rnbq1br1/p1pp1kpp/5p2/1pn1pP2/1P4P1/4P2N/P1PP2BP/RNBQK1R1,black,Q,-,1,11,21,32,16,16,dense
board_001277,rnb1kb1r/3p1p1p/1pp2qpn/p3p3/5Q2/BP1P4/P1P1PPPP/RN2KBNR w KQkq - 0 8,rnb1kb1r/3p1p1p/1pp2qpn/p3p3/5Q2/BP1P4/P1P1PPPP/RN2KBNR,white,KQkq,-,0,8,14,32,16,16,dense
board_001278,r1b1kbnr/pp1pp1pp/n7/2p2p2/1q6/P1P2Q1N/1P1PPPPP/RNBK1B1R b kq - 2 7,r1b1kbnr/pp1pp1pp/n7/2p2p2/1q6/P1P2Q1N/1P1PPPPP/RNBK1B1R,black,kq,-,2,7,13,32,16,16,dense
board_001279,rnbk2nr/p1pp2pp/1pBb1pq1/4p3/P5P1/R1NP3N/1PP1PP1P/2BQK2R w - - 2 11,rnbk2nr/p1pp2pp/1pBb1pq1/4p3/P5P1/R1NP3N/1PP1PP1P/2BQK2R,white,-,-,2,11,20,32,16,16,dense
board_001280,r1bqkbnr/p2pp1pp/np6/2p2p2/1PP5/N5P1/P2PPP1P/R1BQKBNR w KQkq - 0 5,r1bqkbnr/p2pp1pp/np6/2p2p2/1PP5/N5P1/P2PPP1P/R1BQKBNR,white,KQkq,-,0,5,8,32,16,16,dense
board_001281,r1bqkbnr/p3p1p1/nppp4/5p2/4P1Pp/P2P3P/1PP1KP2/RNBQ1BNR b kq - 0 9,r1bqkbnr/p3p1p1/nppp4/5p2/4P1Pp/P2P3P/1PP1KP2/RNBQ1BNR,black,kq,-,0,9,17,32,16,16,dense
board_001282,rnbqkbnr/3pp2p/1pp2p2/3P2p1/p7/P1N4P/1PPBPPPR/R2QKBN1 b Qkq - 1 7,rnbqkbnr/3pp2p/1pp2p2/3P2p1/p7/P1N4P/1PPBPPPR/R2QKBN1,black,Qkq,-,1,7,13,32,16,16,dense
board_001283,r1bqk1nr/1pppp1b1/p1n2p1p/8/4P1pP/2P2Q2/PP1PNPP1/RNB1KB1R w KQkq - 0 8,r1bqk1nr/1pppp1b1/p1n2p1p/8/4P1pP/2P2Q2/PP1PNPP1/RNB1KB1R,white,KQkq,-,0,8,14,32,16,16,dense
board_001284,rnbqkbnr/pppp3p/8/4ppp1/7P/4P3/PPPP1PP1/RNBQKBNR w KQkq - 0 4,rnbqkbnr/pppp3p/8/4ppp1/7P/4P3/PPPP1PP1/RNBQKBNR,white,KQkq,-,0,4,6,32,16,16,dense
board_001285,r1bqkbnr/pppp2pp/2n5/4pp2/1P1N3P/3P4/P1P1PPP1/RNBQKB1R w KQkq - 0 6,r1bqkbnr/pppp2pp/2n5/4pp2/1P1N3P/3P4/P1P1PPP1/RNBQKB1R,white,KQkq,-,0,6,10,32,16,16,dense
board_001286,r2qkb1r/p1p1pp1p/1p2b1pn/1P1p4/P2P2n1/5P1P/2PNP1P1/RNBQKB1R b Qkq - 1 11,r2qkb1r/p1p1pp1p/1p2b1pn/1P1p4/P2P2n1/5P1P/2PNP1P1/RNBQKB1R,black,Qkq,-,1,11,21,32,16,16,dense
board_001287,rn1qkbnr/2ppp1pp/8/pp3p2/P2PbP2/8/1PPBPNPP/RN1QKB1R b KQkq - 4 6,rn1qkbnr/2ppp1pp/8/pp3p2/P2PbP2/8/1PPBPNPP/RN1QKB1R,black,KQkq,-,4,6,11,32,16,16,dense
board_001288,r1bqk2r/p2n1p1p/3b1n2/1ppp2P1/2P1p1PR/1P1PKP2/P3P3/RNBQ1BN1 b kq - 1 10,r1bqk2r/p2n1p1p/3b1n2/1ppp2P1/2P1p1PR/1P1PKP2/P3P3/RNBQ1BN1,black,kq,-,1,10,19,31,16,15,dense
board_001289,rnbqk1n1/1ppp1ppr/8/p3p2p/1b1P4/4P2Q/PPPN1PPP/R1B1KBNR w KQq - 0 8,rnbqk1n1/1ppp1ppr/8/p3p2p/1b1P4/4P2Q/PPPN1PPP/R1B1KBNR,white,KQq,-,0,8,14,32,16,16,dense
board_001290,r1bq1knr/pppp1pp1/4p3/n1b4p/3PP3/1P4PP/P1P1QPB1/RNB1K1NR w KQ - 1 9,r1bq1knr/pppp1pp1/4p3/n1b4p/3PP3/1P4PP/P1P1QPB1/RNB1K1NR,white,KQ,-,1,9,16,32,16,16,dense
board_001291,rnbqk2r/ppppn2p/5p2/1P2p1p1/PbB4P/4P3/N1PPQPP1/R1B1K1NR w Kkq - 1 13,rnbqk2r/ppppn2p/5p2/1P2p1p1/PbB4P/4P3/N1PPQPP1/R1B1K1NR,white,Kkq,-,1,13,24,32,16,16,dense
board_001292,rn2kbnr/p1p1ppp1/1p1q3p/Nb6/1P1P2P1/P6P/3KPP2/R1BQ1BNR b kq - 2 12,rn2kbnr/p1p1ppp1/1p1q3p/Nb6/1P1P2P1/P6P/3KPP2/R1BQ1BNR,black,kq,-,2,12,23,30,15,15,dense
board_001293,1rbqkbr1/1p1p1p1p/3p2pn/p3n3/P3P1P1/2pB3P/1PPPNP2/R1BQK2R b Q - 0 12,1rbqkbr1/1p1p1p1p/3p2pn/p3n3/P3P1P1/2pB3P/1PPPNP2/R1BQK2R,black,Q,-,0,12,23,31,15,16,dense
board_001294,rnbqk1nr/1ppp2pp/8/p4p2/NbP1pP2/P4NP1/1P1PP2P/R1BQKB1R b KQkq - 0 7,rnbqk1nr/1ppp2pp/8/p4p2/NbP1pP2/P4NP1/1P1PP2P/R1BQKB1R,black,KQkq,-,0,7,13,32,16,16,dense
board_001295,rnb1k2r/1p1p1pbp/p5pn/q3p3/1P1pPB1P/P4PP1/2PN3R/R2QKBN1 w Q - 3 13,rnb1k2r/1p1p1pbp/p5pn/q3p3/1P1pPB1P/P4PP1/2PN3R/R2QKBN1,white,Q,-,3,13,24,31,15,16,dense
board_001296,r1b1kb1r/pp1ppppp/n6n/1qp5/8/2P2N2/PP1PPPPP/RNBQKB1R w Qkq - 4 7,r1b1kb1r/pp1ppppp/n6n/1qp5/8/2P2N2/PP1PPPPP/RNBQKB1R,white,Qkq,-,4,7,12,32,16,16,dense
board_001297,r1bqkb1r/ppppppp1/5n2/7p/1n6/PP2P3/R1PPNPPP/1NBQKB1R b Kkq - 2 5,r1bqkb1r/ppppppp1/5n2/7p/1n6/PP2P3/R1PPNPPP/1NBQKB1R,black,Kkq,-,2,5,9,32,16,16,dense
board_001298,r2qkb1r/p1pppppp/b6n/1p3Q2/4P2P/2P5/PPnP1PP1/RNBK1BNR w kq - 2 8,r2qkb1r/p1pppppp/b6n/1p3Q2/4P2P/2P5/PPnP1PP1/RNBK1BNR,white,kq,-,2,8,14,32,16,16,dense
board_001299,rn1q1b1r/p1pppkpn/1p6/3b1p2/3PBPPp/NP2B3/P1PKPN1P/R2Q3R w - - 1 13,rn1q1b1r/p1pppkpn/1p6/3b1p2/3PBPPp/NP2B3/P1PKPN1P/R2Q3R,white,-,-,1,13,24,32,16,16,dense
board_001300,rnbqkb1r/ppp1pp2/3p3n/4N2p/P5p1/6PB/1PPPPP1P/RNBQK2R w KQkq - 0 6,rnbqkb1r/ppp1pp2/3p3n/4N2p/P5p1/6PB/1PPPPP1P/RNBQK2R,white,KQkq,-,0,6,10,32,16,16,dense
board_001301,rn1qkb1r/p1p1p1pp/1p3p1n/2Pp4/1P3PP1/3b4/P2P1KBP/RNBQ2NR w kq - 1 9,rn1qkb1r/p1p1p1pp/1p3p1n/2Pp4/1P3PP1/3b4/P2P1KBP/RNBQ2NR,white,kq,-,1,9,16,31,15,16,dense
board_001302,2rqkb1r/pbpnppp1/3pP2p/1p6/1n3P2/P2P2P1/RPPKB2P/1NB1Q1NR b k - 2 12,2rqkb1r/pbpnppp1/3pP2p/1p6/1n3P2/P2P2P1/RPPKB2P/1NB1Q1NR,black,k,-,2,12,23,32,16,16,dense
board_001303,1r1qkbnr/pbppp1pp/np6/5p2/Q4P2/2P1P2N/PP1P2PP/RNB1KB1R b KQk - 0 6,1r1qkbnr/pbppp1pp/np6/5p2/Q4P2/2P1P2N/PP1P2PP/RNB1KB1R,black,KQk,-,0,6,11,32,16,16,dense
board_001304,rnbqk2r/pppp1ppp/B2bp1n1/8/3PP3/7P/PPP2PP1/RNBQK1NR w KQkq - 3 5,rnbqk2r/pppp1ppp/B2bp1n1/8/3PP3/7P/PPP2PP1/RNBQK1NR,white,KQkq,-,3,5,8,32,16,16,dense
board_001305,rnb1k1r1/pp1pqpp1/3b1n1p/2pNp3/1P6/5P1P/P1PPP1P1/R1BQKBNR w Kq - 3 10,rnb1k1r1/pp1pqpp1/3b1n1p/2pNp3/1P6/5P1P/P1PPP1P1/R1BQKBNR,white,Kq,-,3,10,18,32,16,16,dense
board_001306,rn1k1b1r/p1p1pppp/b4n1q/3p2PB/Np5P/4PP2/PPPP3R/R1BQK1N1 b Q - 0 10,rn1k1b1r/p1p1pppp/b4n1q/3p2PB/Np5P/4PP2/PPPP3R/R1BQK1N1,black,Q,-,0,10,19,32,16,16,dense
board_001307,1rbqkbnr/1pppppp1/p1n4p/8/5PP1/P1N5/1PPPP2P/R1BQKBNR w KQk - 1 5,1rbqkbnr/1pppppp1/p1n4p/8/5PP1/P1N5/1PPPP2P/R1BQKBNR,white,KQk,-,1,5,8,32,16,16,dense
board_001308,r1bqkbn1/3pp2r/p1n2ppp/1p3B1Q/2p2P2/N3P2P/PPPP2P1/R1B1K1NR w Qq - 4 13,r1bqkbn1/3pp2r/p1n2ppp/1p3B1Q/2p2P2/N3P2P/PPPP2P1/R1B1K1NR,white,Qq,-,4,13,24,32,16,16,dense
board_001309,1nbqkb1r/1pp2ppp/r4n2/p2pp1N1/3P1P2/6P1/PPPKP2P/RNBQ1B1R w k - 0 7,1nbqkb1r/1pp2ppp/r4n2/p2pp1N1/3P1P2/6P1/PPPKP2P/RNBQ1B1R,white,k,-,0,7,12,32,16,16,dense
board_001310,r1bqk1nr/ppp2pp1/n7/3pp2p/1b3P2/6P1/PPPPP2P/RNBQKBNR w kq - 0 8,r1bqk1nr/ppp2pp1/n7/3pp2p/1b3P2/6P1/PPPPP2P/RNBQKBNR,white,kq,-,0,8,14,32,16,16,dense
board_001311,1nbqkbr1/3ppp2/r1p4n/1p2B2p/pP1PP1p1/3B1Q1P/P1P2PP1/RN2K1NR w KQ - 2 12,1nbqkbr1/3ppp2/r1p4n/1p2B2p/pP1PP1p1/3B1Q1P/P1P2PP1/RN2K1NR,white,KQ,-,2,12,22,32,16,16,dense
board_001312,r1bqkb1r/pppppppp/8/8/Q1P3n1/3n2P1/PP1PPP1P/RNBK1BNR b kq - 8 6,r1bqkb1r/pppppppp/8/8/Q1P3n1/3n2P1/PP1PPP1P/RNBK1BNR,black,kq,-,8,6,11,32,16,16,dense
board_001313,rnbq1bnr/p2pk2p/2p1p3/1p3ppQ/4P3/1P6/P1PP1PPP/RNBK1BNR w - - 2 9,rnbq1bnr/p2pk2p/2p1p3/1p3ppQ/4P3/1P6/P1PP1PPP/RNBK1BNR,white,-,-,2,9,16,32,16,16,dense
board_001314,rn1qkb1r/pp1bpp1p/3p1np1/1Np5/4P1P1/3P4/PPP1BP1P/R1BQK1NR b KQkq - 1 6,rn1qkb1r/pp1bpp1p/3p1np1/1Np5/4P1P1/3P4/PPP1BP1P/R1BQK1NR,black,KQkq,-,1,6,11,32,16,16,dense
board_001315,rnb1kb1r/ppp1qp1p/3pp2n/6p1/6P1/NP5B/P1PPPP1P/1RBQK1NR w Kkq - 0 8,rnb1kb1r/ppp1qp1p/3pp2n/6p1/6P1/NP5B/P1PPPP1P/1RBQK1NR,white,Kkq,-,0,8,14,32,16,16,dense
board_001316,1rbqkbnr/1p5p/2pp1pp1/p3p3/1n3PQ1/N1P1P2N/PP1P2PP/R1B1KB1R b KQk - 1 10,1rbqkbnr/1p5p/2pp1pp1/p3p3/1n3PQ1/N1P1P2N/PP1P2PP/R1B1KB1R,black,KQk,-,1,10,19,32,16,16,dense
